year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees
2023,6118820676894,Debra Smith,Segment 4,Williams-Miller,4349453.807757641,0.6,871.2684413545824,305.0,6.197292393716479,281.0,281.0,160282.6,1757.0,2963.0
2023,3968737493854,Kyle Harris,Segment 4,Aguirre-Riley,646463.27849532,0.6,1115.7045798381305,988.0,8.472221027308878,145.0,54.0,160282.6,1757.0,509.0
2023,6949781103743,Melissa Jordan,Segment 5,Miller-Aguilar,646463.27849532,0.6,92.05678856645692,58.0,6.39855120247895,39.0,4480.0,160282.6,1757.0,17659.0
2023,4090100440871,Emily Thompson,Segment 2,"Foster, Simmons and Crawford",3868241.792534016,56.76635046846367,151.97733758718869,6.0,6.252001009225632,163.0,927.0,160282.6,95828.0,10311.0
2023,3725587547713,Danielle Arnold,Segment 5,"Edwards, Ross and Barnes",6766812.593447432,19.626354612611262,3891.023407996756,833.0,7.370944332132537,3568.0,54.0,3514085.629718501,1757.0,509.0
2022,470129586974,Xavier Maldonado,Segment 5,Smith-Cook,646463.27849532,40.23972907281009,642.6444281590726,340.0,5.807026994834208,5.0,54.0,160282.6,13486.0,13274.0
2023,778591485147,Rebecca Baker,Segment 5,Henry-Smith,9482133.358483646,0.6,1345.371984831098,789.0,6.902556035361157,782.0,12121.0,160282.6,1757.0,12917.0
2023,7244528515209,Joshua Simmons,Segment 4,Ray Ltd,2121601.7096849675,0.6,987.5168170332274,921.0,5.204641936353057,282.0,2192.0,762465.275052787,1757.0,6090.0
2023,7838749833732,Nicole Guzman,Segment 6,Kelly-Patrick,3393221.6459861062,0.6,53.3,1216.0,8.064044513216233,19.0,54.0,160282.6,1757.0,1431.0
2022,4234620967283,James Washington,Segment 5,Rich-Hawkins,5729390.505455306,0.6,53.3,6.0,8.962240402769035,5.0,805.0,160282.6,145374.0,22962.0
2022,3384746215292,Jean Fernandez,Segment 4,Whitaker-Smith,8109107.114807185,28.95247454543872,779.0009978522693,254.0,6.156798629865203,231.0,993.0,1768302.5863781474,234504.0,15043.0
2022,551874517298,Joshua Wells,Segment 5,Morton-Stevenson,646463.27849532,30.62360462696823,69.48831819496502,1967.0,6.204015258874456,5.0,2219.0,534495.2161525389,1757.0,3851.0
2022,2329200904283,David Butler,Segment 5,"Bailey, Fisher and Walker",7614779.5149589535,121.827554106042,53.3,6.0,7.5513105294288625,5.0,54.0,1721923.8071468552,1757.0,8639.0
2022,3484906030465,Amanda Leblanc,Segment 5,"Richmond, Perkins and Hoffman",646463.27849532,33.41772357318316,647.8858481928291,3408.0,6.25323541791956,5.0,477.0,160282.6,1757.0,1679.0
2022,9275608886849,Christian Washington,Segment 3,"Smith, Clark and Stevenson",25127537.003281944,7.811425386987381,53.3,357.0,6.254152742991092,238.0,54.0,160282.6,27244.0,2924.0
2022,8520748440590,Hector Reyes,Segment 4,Norman-Simon,999348.3576962928,1.925355559268329,53.3,699.0,8.708019789454012,89.0,1976.0,2813991.367972199,1757.0,9282.0
2022,7353488995379,Chelsea Fernandez,Segment 4,Salazar Inc,14340142.953521378,11.435071393403986,409.3651064921064,508.0,7.02011588060599,5.0,263.0,160282.6,7988.0,696.0
2022,1145327897915,Eric Mills,Segment 5,Reynolds Ltd,2294132.3950449224,0.6,2273.138485758169,184.0,6.377395484240272,5.0,307.0,160282.6,35754.0,4540.0
2022,3338236996338,Darren Armstrong,Segment 3,"Anderson, Johnson and Roberts",9463523.904850014,201.03594705139653,2054.1642944947407,3080.0,5.970699426875353,3568.0,1216.0,6557470.226031156,25651.0,31275.0
2022,743401978010,Eric Jones,Segment 4,"Proctor, Koch and Moore",3207593.256511014,0.6,1125.374842658406,813.0,6.013128256336191,305.0,54.0,160282.6,1757.0,509.0
2023,9615597201665,Heather Santos,Segment 3,Willis PLC,9133118.481758634,28.86654328603675,270.3008832034439,10992.0,4.328500459713039,474.0,1382.0,2968015.585549972,1757.0,4222.0
2022,2072995894504,Brad Brown,Segment 5,Grimes Group,3544485.010544345,0.6,53.3,1515.0,8.231704123353742,329.0,54.0,750058.2187948516,1757.0,14361.0
2022,5199557900071,Mary White,Segment 5,Wilson-Lopez,3753783.356548779,241.2198894446011,606.5704502178615,1114.0,5.516075268227244,5.0,183.0,160282.6,1757.0,5907.0
2022,2156367266134,Craig Frazier,Segment 3,Soto-Ramirez,2543034.233273218,0.6,1073.3256616425138,785.0,6.208062561386268,78.0,651.0,533164.8401486247,21836.0,9854.0
2023,8244477375168,Tracy Gray,Segment 5,"Smith, Scott and Richardson",2930765.097560155,0.6,535.513787765346,875.0,6.372005661460121,5.0,89.0,2344106.312095889,1757.0,12691.0
2022,2878820925906,Toni Greene,Segment 4,Stark-Lawrence,646463.27849532,0.6,3829.919316543981,6.0,7.70499860816657,5.0,1820.0,2887941.2316895486,16059.0,13772.0
2023,9252619471127,Kathleen Green,Segment 4,Marquez-Martinez,4895679.025511882,416.5557356224064,423.6758148993569,434.0,5.944772559136172,360.0,125.0,160282.6,1757.0,4655.0
2023,9060598322626,Allison Garcia,Segment 4,Warner PLC,4479130.883086829,0.6,544.2805543482355,43.0,6.601329310073631,5.0,1560.0,160282.6,1757.0,509.0
2022,1687377507678,Dennis Wang,Segment 6,Boyd LLC,22002419.80145208,78.54787598461563,830.721911869656,2021.0,6.139516822539252,1746.0,1050.0,546614.6504429177,2992.0,19723.0
2023,3849019085335,Nancy Medina,Segment 5,Baxter-Phillips,864174.8731380976,484.6541934375381,238.095894509378,985.0,7.669189200668842,90.0,54.0,160282.6,1757.0,15798.0
2023,4747995014112,Kristina Wu,Segment 5,Rodriguez PLC,2506737.458848529,537.6394231714485,287.95720894401194,603.0,6.039248274689144,63.0,1476.0,1942867.530092263,1757.0,3818.0
2022,9867835290089,Sarah Swanson,Segment 1,Martin-Lynch,9271760.396208264,0.6,1525.8574453222184,1312.0,5.951013221410377,411.0,20416.0,3484770.084125613,1757.0,12957.0
2023,5978311798556,Amanda Murphy,Segment 5,Roman and Sons,646463.27849532,0.6,53.3,1875.0,7.638963688205893,62.0,54.0,160282.6,1757.0,509.0
2023,9874051248602,Dustin Casey,Segment 2,"Nguyen, Crawford and Small",646463.27849532,253.50106434921025,546.3936222722774,11375.0,6.354416287231948,5.0,1432.0,160282.6,5068.0,9308.0
2023,2513300861373,Tommy Sloan,Segment 3,"Brown, Lowe and Williams",646463.27849532,0.6,490.5195779060352,587.0,6.344238829222684,5.0,54.0,1776838.951891926,1757.0,5586.0
2022,7323810705990,Steven Brewer,Segment 5,"Ray, Brown and Lyons",2258104.8179583643,0.6,424.3422938191546,474.0,6.983924993288092,220.0,1628.0,160282.6,1757.0,3630.0
2023,185544016639,John Smith,Segment 5,Morton and Sons,2653782.150139871,32.63902382811504,118.437209289237,494.0,7.996554097999111,774.0,1509.0,160282.6,1757.0,7583.0
2022,8047592393495,Shelly Williams,Segment 4,Nelson Ltd,646463.27849532,46.17612786405361,888.1146116638938,1672.0,6.494267287337075,5.0,552.0,2292835.788851473,1757.0,509.0
2022,9217492225946,Anthony Jones,Segment 3,Thompson Inc,7944522.237544402,75.76560946908185,53.3,732.0,5.524876275715232,87.0,410.0,472835.5519018074,1757.0,12660.0
2022,3813106463832,Paul Davidson,Segment 3,"Rosales, Gonzalez and Roman",2639087.1425054152,9.988311622337989,2043.015201836478,637.0,6.278100322177098,5.0,54.0,463874.568416058,1757.0,15332.0
2023,6565219154844,Michael Gillespie MD,Segment 4,Cunningham PLC,10010226.59448675,0.6,53.3,6.0,6.279576824076382,313.0,159.0,3663569.766054066,1757.0,3676.0
2022,7174342434540,Kristin Porter,Segment 5,Moss-Oconnell,6351885.333258431,177.9293942638474,241.2908624964498,863.0,6.350202171975854,1534.0,2128.0,160282.6,1757.0,15365.0
2022,4303319267277,Tina Wilson,Segment 5,"Kirby, Chapman and Hernandez",8612246.692525838,0.6,53.3,484.0,6.285476993367811,288.0,1591.0,462220.327422724,1757.0,15353.0
2023,7049303710424,Lynn Valencia,Segment 6,"Bell, Vasquez and Holloway",4729078.628871658,0.6,4278.223361973627,1790.0,6.3792126007537,283.0,54.0,160282.6,5536.0,11951.0
2023,7581319157171,Patricia Lyons,Segment 2,"Jones, Rose and Wright",948229.6306178914,5.046151532459579,867.9036030235193,6.0,6.2931307688855975,5.0,1582.0,372002.5718552555,33972.0,11025.0
2022,7418725130453,Nicholas Nolan,Segment 5,Savage Ltd,937894.0363474074,0.6,53.3,114.0,6.748199614599022,5.0,54.0,160282.6,1757.0,2589.0
2022,8264773024775,Julie Schroeder,Segment 4,Burns LLC,646463.27849532,0.6,531.3474705364142,3830.0,6.199122192639177,401.0,739.0,2886503.121851766,1757.0,6516.0
2022,6885229403535,Alexander Davis,Segment 4,Nguyen-Hernandez,646463.27849532,45.71716585929365,1104.1616716755284,6.0,6.357012443306757,5.0,1415.0,1893505.114866178,10569.0,13982.0
2022,3158738135536,Nathan Riley,Segment 5,"Cunningham, Rice and Richardson",4479484.204593127,36.16414485210626,753.2047474865783,19.0,5.409998169600966,5.0,1520.0,3499811.0211348915,1757.0,1164.0
2023,4673883235584,Mariah Keller,Segment 5,Obrien-Torres,59485322.21676938,207.3399092547346,53.3,661.0,6.774951969889296,239.0,1866.0,2222467.929972291,1757.0,10162.0
2023,1557619263702,Kim Schmidt,Segment 2,Johnson Group,646463.27849532,9.821836962114036,3496.7408059715067,1198.0,6.2797821471833,319.0,20416.0,3057939.5818876005,1757.0,4441.0
2023,5871146272812,Sandra Smith,Segment 3,Randolph Ltd,12047882.219297556,170.8655867491591,1392.2664487121597,779.0,6.029071509043057,201.0,54.0,3193732.315428442,115183.0,12144.0
2022,2055794556514,Travis West,Segment 4,"Sullivan, Allen and Kim",6650886.775505133,24.41250367923331,3369.552274560524,515.0,4.8905199234840175,136.0,1352.0,839366.747248617,1757.0,789.0
2022,443076152479,Sharon Roberson,Segment 3,"Brown, Jackson and Haley",3604266.222965168,162.56059383652297,306.4051180098587,3115.0,5.138289412458237,5.0,2698.0,806273.0898661758,1757.0,509.0
2023,266693572921,Emily Johnson,Segment 5,"Mills, Cruz and Gardner",1260460.0106820716,26.059669356588103,53.3,6.0,6.269785573732071,5.0,54.0,160282.6,32535.0,8049.0
2023,9424452608552,Alexis Butler,Segment 5,Long PLC,31831330.57456873,51.40893378155131,74.9960361316609,6.0,5.646106705619129,314.0,54.0,1346555.2443877226,11669.0,509.0
2022,9393926128592,Andrew Benitez,Segment 5,Watson-Roberts,11116018.209739257,0.6,1097.8502489228993,990.0,7.521455481440147,410.0,54.0,1017775.468982416,1757.0,509.0
2023,5545381626722,Mark Barnett,Segment 3,"Green, Medina and Kramer",6786322.331589568,4.836358576735567,999.7980288013908,2041.0,5.508622441626405,64.0,54.0,2191172.2049972285,17790.0,5297.0
2022,4062262380364,Jonathan Duncan,Segment 6,Wilson LLC,3893691.7946546,0.6,588.989768105037,827.0,3.058666934139819,296.0,1791.0,2989400.793040856,1757.0,2399.0
2022,2930155950012,Holly Jones,Segment 5,Callahan-Black,7138481.802710496,12.49938396889233,1016.5935863916388,851.0,6.377749038560812,513.0,13879.0,932809.3438701468,22736.0,9467.0
2022,147180044728,David Booth,Segment 6,"Gross, Bishop and Hunter",5501462.966692335,25.368117217691225,53.3,1257.0,6.922532801541089,395.0,54.0,1464742.598314521,21760.0,509.0
2022,930263630952,Brent Sparks,Segment 6,"Mosley, Lee and Olsen",12399651.550126549,198.138078956946,1973.543215154287,964.0,4.845927902516406,938.0,5585.0,7595538.702154255,48331.0,2739.0
2023,2465514413780,Scott Stevens,Segment 6,Butler Group,646463.27849532,181.81116852236,53.3,683.0,6.258832846733861,659.0,1139.0,160282.6,1757.0,13440.0
2023,9084659839380,Drew Beasley,Segment 4,Williams-Curry,5764105.613558995,64.56192929288653,53.3,6.0,6.184473930404199,315.0,1874.0,3009686.601223224,1757.0,16189.0
2023,6117362244592,Joshua Odonnell,Segment 6,Miller Inc,5002399.39972645,107.74446505958808,1219.9826398447751,1088.0,5.630157137723435,3183.0,1074.0,160282.6,1757.0,16553.0
2023,2561408150028,Lori Moore,Segment 5,Martinez LLC,646463.27849532,0.6,897.2488398467466,251.0,7.544033258703287,304.0,1957.0,2193775.0676932475,140160.0,13083.0
2022,1240037972867,Gary Martin,Segment 5,Sanders Inc,10068637.257248797,60.52241291398113,1051.7923333497672,2043.0,4.417547952042813,337.0,8184.0,906643.3890219248,13228.0,17241.0
2023,9600135194608,Brett Moore,Segment 3,"Peterson, Bradshaw and Bauer",52243207.45629089,39.06594305266248,435.5602374698916,947.0,7.801897807883125,445.0,54.0,164442.68363459362,121128.0,509.0
2023,4234778070521,Natasha Green,Segment 4,George-Martinez,646463.27849532,0.6,53.3,314.0,6.19315464892565,5.0,54.0,1789477.731269052,1757.0,509.0
2022,1888330224230,William Rivera,Segment 4,Martinez-Howard,5341231.696576428,116.06152645014885,333.1678073276177,1188.0,5.617188207507728,926.0,344.0,160282.6,1757.0,509.0
2022,1941623275149,Sabrina Hall,Segment 5,"Sanchez, King and Phillips",7851856.332271919,166.62695665529594,724.8933971533856,6.0,7.177774910356853,70.0,8046.0,3693606.191157336,40542.0,8253.0
2022,595749836091,Shannon Flynn,Segment 3,Gonzalez PLC,3665513.4669008856,183.5711389325142,722.7609676472994,2268.0,6.627049496679701,5.0,6450.0,8605016.325898414,1757.0,6104.0
2023,6926430019563,Hannah Benjamin,Segment 5,"Huynh, Anderson and English",646463.27849532,1.9683556353962004,632.0382488000527,6.0,6.520101323061932,5.0,54.0,160282.6,292613.0,4121.0
2023,2816619059197,Martin Adams,Segment 5,Martinez-Moore,646463.27849532,65.22579584036967,365.7422593692477,2530.0,5.939798625479972,206.0,54.0,2214199.775777946,14985.0,509.0
2023,9836427448603,Christy Gibbs,Segment 4,Garner LLC,35311496.77325026,174.41682657912685,779.6016676997369,23.0,6.598244098034647,277.0,1025.0,462933.6597592158,42535.0,15766.0
2022,3609068554509,Shannon Austin,Segment 6,"Thompson, Perez and Cook",646463.27849532,32.85855364050561,53.3,178.0,8.729725749571172,5.0,54.0,160282.6,1757.0,509.0
2022,1395230079087,Nicole Pitts,Segment 5,"Mcgee, King and Walton",2464374.771071282,19.72914391502713,53.3,1291.0,6.300647774607214,5.0,54.0,160282.6,8361.0,2248.0
2022,2376164978133,Kimberly Mcfarland,Segment 5,Castillo Inc,5249072.911583569,16.144230930904506,53.3,6.0,6.3428876169896,5.0,1225.0,160282.6,1757.0,11474.0
2022,889357376002,William Garcia,Segment 4,Murphy-Clark,646463.27849532,0.6,1681.1193321780663,548.0,7.079035310554889,5.0,54.0,160282.6,1757.0,9298.0
2022,5837094040521,Richard Burke,Segment 5,Villa and Sons,2544184.919934249,0.6,191.1222284341451,1128.0,6.023230040921497,342.0,1604.0,1344677.947084774,1757.0,509.0
2022,2845922271910,Paul Phillips,Segment 5,Bishop-Phillips,9983820.0745833,152.7661735374709,1240.039645554075,3384.0,8.085064325232414,41.0,1878.0,160282.6,5879.0,84098.0
2022,160764458247,Joseph Rodriguez,Segment 2,Daniels Inc,5700122.28878595,37.13806453575783,1602.666162734347,4150.0,6.103070840943159,390.0,4916.0,1389978.2514699693,155377.0,1926.0
2022,7027773600766,Christine Little,Segment 6,Edwards-Hill,646463.27849532,0.6,3621.927863245673,403.0,6.356030204509282,85.0,619.0,2721694.7392101595,24572.0,9025.0
2023,8435196317588,Jimmy Thompson,Segment 6,Davis Inc,2917951.634163809,244.18372304905824,53.3,763.0,5.655177406735365,2185.0,834.0,160282.6,1757.0,11835.0
2023,6146047016025,Sandra Castro,Segment 2,"Matthews, Smith and Phillips",4835398.153834238,83.14708416780073,503.0822708579781,443.0,6.076853573632663,527.0,622.0,3106177.302332245,244526.0,4942.0
2022,4334471615408,Justin Burton,Segment 3,"Freeman, Walters and Leonard",646463.27849532,9.699853962979002,53.3,1060.0,5.559239712642342,122.0,666.0,160282.6,1757.0,15640.0
2022,7655111219037,Kyle Smith,Segment 4,Russell Inc,3040813.695165325,625.6921789009812,53.3,3412.0,4.503157253643268,601.0,5644.0,2471797.0300627407,1757.0,85290.0
2022,3616804657769,Andrew Graham,Segment 4,James Inc,8960282.982651256,21.63980704175584,53.3,906.0,6.336229010619425,773.0,1345.0,160282.6,1757.0,8899.0
2022,144353684835,Robin Ortiz,Segment 6,Davis-Sloan,646463.27849532,0.6,1038.1102787642476,6.0,6.283829683601591,186.0,54.0,160282.6,1757.0,14818.0
2022,7648418731845,Rodney Carpenter,Segment 5,Alvarez-Lopez,57052229.39181779,654.0094239925081,375.1429805385848,578.0,4.39769086382706,385.0,7472.0,5567412.072039802,292613.0,14612.0
2023,1104428232988,Rachel Garza,Segment 4,Martinez PLC,646463.27849532,39.199678810760766,172.3439775070031,715.0,6.379947329071774,5.0,15069.0,619134.2417722931,1757.0,13630.0
2022,7002852450227,Mary Dickerson,Segment 3,Banks-Chambers,73261361.51624154,46.33563559774761,53.3,1227.0,5.985454808921272,286.0,324.0,160282.6,1757.0,27147.0
2022,8178605522820,Erin Keller,Segment 4,James-Johnson,3471915.450642575,88.85293029005001,859.0140204351242,498.0,6.171446585097927,75.0,1123.0,160282.6,27698.0,15051.0
2022,7126377531121,Samuel Gonzalez,Segment 4,"Castro, Hamilton and Williams",646463.27849532,0.6,6194.710723530493,6.0,7.574990501454572,75.0,1797.0,160282.6,1757.0,3982.0
2022,2848564131932,Manuel West,Segment 6,Fischer and Sons,9756078.070848472,49.21739523909432,536.4051390813612,11841.0,3.707826709710621,390.0,1228.0,3792985.386466489,1757.0,509.0
2023,8119536460874,Jacob Ruiz,Segment 5,"Salazar, Jones and Richardson",2824032.971572918,618.1994803410797,1158.391096479587,3528.0,6.373255171156308,2906.0,54.0,191058.3314386024,36229.0,46291.0
2023,2360515662765,George Kelly,Segment 3,"Hernandez, Gilbert and Pittman",646463.27849532,0.6,571.9570103674341,6.0,5.5706998926593645,5.0,54.0,160282.6,1757.0,11339.0
2023,1903864670565,Andrew Brooks,Segment 4,Harris Group,646463.27849532,0.6,1624.5021651845432,1195.0,6.4156618169267166,5.0,423.0,160282.6,1757.0,509.0
2022,3670853913399,Nancy Tran,Segment 4,"Graham, Jones and Moore",15335150.87616925,0.6,1152.262370833526,6.0,7.890256334308003,5.0,1272.0,1750135.6822284237,8862.0,13993.0
2022,3693656180621,Marisa Hill,Segment 2,Roy-Young,646463.27849532,0.6,53.3,6.0,5.090867255039107,177.0,54.0,948552.8937409156,1757.0,3605.0
2023,9830000406899,Katherine Krueger,Segment 6,Alexander Inc,15738072.256946549,186.5848761963497,3226.427422604197,883.0,6.186105673694268,751.0,982.0,160282.6,2173.0,11217.0
2022,8317597825803,Jacqueline Ortiz,Segment 6,Edwards Ltd,2907760.9973815293,0.6,53.3,6.0,6.181838693234945,28.0,661.0,362055.5625412825,1757.0,509.0
2022,1589665060196,Kevin Boyd,Segment 5,"Stafford, Rivera and Ray",10232090.750621265,170.92384531983618,53.3,593.0,6.305969118926688,165.0,328.0,212884.7680463721,1757.0,4988.0
2023,4827898208129,Colin Clements,Segment 5,"Garrison, Hamilton and Ortiz",6226355.975298265,66.3439990305688,2212.277154249303,1012.0,8.592147094181808,467.0,1898.0,838092.4359650225,1757.0,12181.0
2023,1982488998262,Kimberly Santos,Segment 5,"Flores, Williamson and Franklin",646463.27849532,50.7674057142933,977.1646266407604,6.0,7.928790600771157,5.0,20416.0,160282.6,1757.0,8579.0
2023,4397872331360,Lisa Jimenez,Segment 6,Clark LLC,9247466.593239203,40.814233141646014,221.97195324653453,6.0,6.291601946785179,365.0,54.0,160282.6,17685.0,19462.0
2023,1865324105157,Robert Gardner,Segment 1,"Chung, Mills and West",6523225.112746717,61.65458460838782,354.42004512509243,566.0,8.32323921948458,5.0,54.0,160282.6,1757.0,12148.0
2022,9109204701988,Sean Mckinney,Segment 4,Guerrero-Craig,646463.27849532,23.68020208544874,152.39251455288024,6.0,7.233109450377724,91.0,54.0,160282.6,1757.0,2818.0
2023,4967079361967,Crystal White,Segment 2,Sanders PLC,12809203.662123706,3.205354163321669,1538.1411078057176,2916.0,6.348327813868983,5.0,436.0,160282.6,1757.0,23123.0
2023,4815612501052,Amy Hernandez,Segment 4,Bowman-Fowler,646463.27849532,0.6,176.30876714356208,6.0,8.962240402769035,5.0,588.0,160282.6,1757.0,3938.0
2022,3770113397041,Brenda Rodriguez,Segment 5,Wells Group,646463.27849532,0.6,530.9878260115112,6.0,6.20354172456478,5.0,748.0,751919.0118384161,1757.0,1159.0
2022,1859203603148,Andre Martinez,Segment 6,Wagner-Odonnell,6625819.22494594,42.73706659010432,390.00031443952906,6.0,7.557614540801197,5.0,54.0,948317.4177687746,66950.0,509.0
2022,6001592026199,Jeremy Franco,Segment 6,Mclean PLC,12971034.210910972,219.6136372094648,53.3,752.0,6.100888680622963,234.0,2177.0,1712202.4251577775,1757.0,16909.0
2023,6556748320718,Luis Guzman,Segment 3,"Shepard, Sanders and Thomas",8094946.01522669,87.0918583557877,535.8782838010181,685.0,5.958138256011408,158.0,970.0,160282.6,6936.0,5608.0
2022,4966215300488,Jacob Jacobson,Segment 2,"Douglas, Moore and Garcia",11429575.521454044,71.40103193965794,563.1266684405182,3851.0,6.227866183225373,405.0,2018.0,3225063.7028735303,1757.0,8811.0
2023,4467907289413,Richard Oneal,Segment 6,Riley Inc,646463.27849532,41.07174519191487,1351.0819347194026,7547.0,5.192834042872337,192.0,1753.0,1392306.3783758276,10243.0,15214.0
2022,9447600121031,Clinton Davis,Segment 6,"Lopez, Duncan and Gonzalez",646463.27849532,38.3670047868666,53.3,3715.0,6.391156127526501,5.0,54.0,160282.6,1757.0,509.0
2023,1853392168419,Travis Warren,Segment 5,Arroyo and Sons,646463.27849532,61.7497948743498,53.3,114.0,6.2192346271675945,411.0,54.0,160282.6,1757.0,8335.0
2022,1976404025170,Michael Jennings,Segment 1,Davis-Cox,9157945.866065182,52.98837790837173,53.3,543.0,7.792058427670541,134.0,1656.0,160282.6,1757.0,5797.0
2023,5805585154668,Tonya Jones,Segment 6,Russell-Gonzalez,646463.27849532,55.67772552748544,186.2191791871947,6.0,7.966593188335139,5.0,54.0,160282.6,1757.0,509.0
2022,4103229656235,Mrs. Nicole Sanchez,Segment 5,"Richards, Woodward and Lopez",646463.27849532,517.8944980404518,53.3,821.0,8.933165167048667,5.0,1880.0,990814.3687747944,1757.0,1895.0
2022,8954364460753,Timothy Mcmahon,Segment 3,Peterson LLC,3361560.410136192,70.744480856128,53.3,678.0,7.037340173774993,1568.0,54.0,602739.6652176064,1757.0,509.0
2022,2166162015769,Ashley Reid,Segment 5,Sullivan Inc,646463.27849532,0.6,656.4022575702188,6.0,6.157777827878455,5.0,543.0,160282.6,1757.0,9715.0
2022,2401608865417,Daniel Serrano,Segment 2,Humphrey-Johnson,646463.27849532,70.73180179686733,53.3,205.0,8.962240402769035,22.0,54.0,160282.6,1757.0,6733.0
2023,2652151265333,Pamela Hobbs MD,Segment 2,"Jacobs, Lindsey and Norris",2273227.6382252816,0.6,53.3,6.0,6.1406522217797095,356.0,54.0,160282.6,11379.0,509.0
2023,1766472693759,Abigail Baker,Segment 4,Butler-Simpson,5719013.211989307,0.6,1256.2687594929207,1135.0,6.264470133212116,146.0,1935.0,1467423.586700689,12428.0,3429.0
2022,3387501779916,Mark Mccarthy,Segment 4,"Barr, Solomon and Johnson",2178538.26629451,0.6,764.0982186704962,1172.0,7.470753751524541,87.0,20416.0,1436115.338393129,1757.0,3854.0
2023,2635935954920,Donald Smith,Segment 5,Sampson Group,646463.27849532,5.932474499307652,1154.367274841563,6.0,6.196250794132864,5.0,1749.0,2445738.6290868786,8712.0,30997.0
2023,9184162657287,Elizabeth Nguyen,Segment 4,Stewart-Copeland,1021031.6754448428,0.6,53.3,509.0,6.146776361787298,239.0,1630.0,160282.6,1757.0,22329.0
2023,1733312897738,David Fisher,Segment 4,"Roberson, Stevens and Gentry",1573750.817123321,0.6,53.3,6.0,7.417377267077187,194.0,54.0,3389311.9359278018,53239.0,10708.0
2023,1370647881027,Lauren Hurst,Segment 5,"Cox, Rogers and Marsh",646463.27849532,0.6,746.2953726881017,6.0,8.596851874809499,5.0,310.0,160282.6,1757.0,6721.0
2022,2389670698853,James Thompson,Segment 4,"Gordon, Weaver and Dickerson",25875799.239870023,0.6,53.3,7584.0,7.38249548535618,100.0,1688.0,2651495.572107797,1757.0,27268.0
2022,8284372706148,David Wilson,Segment 4,Newton LLC,1902872.0105604385,0.6,53.3,6.0,8.824965490444344,431.0,823.0,920484.0002833576,1757.0,29228.0
2023,2898291969568,Miranda Duarte,Segment 2,"Ramirez, Hamilton and Brown",4666261.136387709,10.912291641765773,604.4212286983038,110.0,7.665005814486369,3568.0,54.0,530768.6539068016,36595.0,6699.0
2022,8265605952259,Charles Robinson,Segment 5,Ward-Adkins,21520904.07487563,21.4545259993736,556.6906333274537,37.0,5.262435833230027,260.0,1530.0,8125423.948730787,15133.0,12972.0
2022,6718667313183,Brendan Lamb,Segment 4,Preston-Winters,11046931.03530351,115.46839156336588,915.723883366784,6.0,6.498866848654044,5.0,362.0,160282.6,193833.0,7070.0
2023,1852432175288,Lucas Middleton,Segment 2,Phillips-Graham,3768824.065029592,104.0817076234706,714.4108382544703,2137.0,6.113939548734255,258.0,716.0,3345516.5981446905,38355.0,509.0
2022,676348840389,Joshua Rodriguez,Segment 4,Deleon Group,20413609.08684209,129.33925751774052,73.76604848071958,2098.0,8.962240402769035,287.0,453.0,3092151.1699351408,292613.0,24653.0
2023,3295704169833,Kelly Christensen,Segment 4,"Perry, Walsh and Watson",3734932.7139765327,0.6,121.62313066932244,675.0,6.1762266967251565,2482.0,1250.0,3323491.1249128804,1757.0,509.0
2023,339230243124,Gloria Stanley,Segment 4,"Moore, Norris and Carter",646463.27849532,81.38527300228206,53.3,994.0,6.375475392738704,5.0,54.0,160282.6,1757.0,509.0
2022,8197752648078,Charles Contreras,Segment 3,"Mccormick, White and Johnson",646463.27849532,0.6,53.3,6.0,5.846058957291031,241.0,54.0,160282.6,1757.0,1535.0
2022,9934156442401,Regina House,Segment 4,"Holt, Nicholson and Braun",40843122.23938978,32.3899761617262,3042.4101413482167,98.0,7.240135597112603,5.0,2111.0,3717750.844468444,5555.0,11926.0
2023,7354635549568,Lisa Murphy,Segment 4,Herrera LLC,646463.27849532,0.6,53.3,6.0,6.411758123636509,5.0,54.0,160282.6,1757.0,509.0
2022,7470959200227,Robert White,Segment 5,Grant-Mcfarland,646463.27849532,109.3329634329778,53.3,1058.0,6.126354347941084,129.0,7368.0,160282.6,1757.0,509.0
2023,7194683901969,Troy Snyder,Segment 5,Randall Group,646463.27849532,43.48464809775278,53.3,890.0,6.256339609509638,142.0,1951.0,160282.6,1757.0,6955.0
2023,252609023021,Christian Smith,Segment 5,Ford-Roberts,47421313.41753256,202.44224257950304,127.1130100205446,1196.0,6.159456803318983,2020.0,1483.0,976630.4954760382,25453.0,1029.0
2023,9743157008284,Jordan Floyd,Segment 6,Golden Inc,4466428.133693763,813.5833333333334,765.0307611860685,3872.0,8.962240402769035,5.0,1609.0,160282.6,1757.0,14809.0
2023,1370461885959,Roy Wallace,Segment 4,Newton PLC,5722377.25499959,0.6,53.3,6.0,6.068823381775117,25.0,439.0,422332.6840586901,1757.0,14382.0
2022,9196462101315,Kim Church,Segment 2,Burgess Group,745835.987214583,11.265646369378777,89.32510641038635,369.0,6.1940994392959,8.0,54.0,160282.6,1757.0,11995.0
2022,3895536019186,Madison Schmidt,Segment 6,Schultz and Sons,3089241.57051799,207.59482731803595,106.65099656679332,649.0,6.177498109424,147.0,54.0,768548.5460153888,10715.0,5852.0
