distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2665652201557,Doris Jones,Segment 5,Martin Inc,2041716.2,263743.66,697780.3,710678.4,1364345.2,-87836.63,-2643852.0,2426866.5,-230737.08
3189272804299,Samuel Bowman,Segment 3,Santana-Shea,849952.25,-1156926.5,1717187.2,-1034091.0,2057581.8,898349.44,-5623038.0,-2935203.0,-1755023.9
9306997010758,Benjamin Johnson,Segment 3,Moore and Sons,8580.406,-959293.0,517714.88,1165863.0,-238121.62,1617883.6,403606.7,-1105609.2,1802044.6
5431056928218,Jane Mendoza,Segment 5,Young-Phillips,-103134.875,-230092.72,-128605.45,-248283.3,160121.1,-332670.75,105258.06,421525.22,574186.0
4701054434013,Robert Shepard,Segment 4,Foley Inc,319652.25,-456891.25,1468932.1,-680027.1,626781.6,-558117.56,-1593826.8,354812.56,-17225.594
4756921004233,Andrew Young,Segment 6,Warren Group,-2084955.5,648655.94,-373097.0,-148167.62,241878.88,-128553.69,1219253.0,3761271.0,1900925.1
4649645384180,Judy Smith,Segment 5,"Baxter, Miles and Anderson",1732571.5,-378154.56,523750.88,703645.06,831114.9,340843.88,59645.062,-391618.03,-429659.78
3081606649753,Lisa Perry,Segment 5,Holloway LLC,1452944.8,211631.2,-130377.69,127453.63,1095984.2,-46344.656,-924141.25,-243292.81,-48344.406
9501542289874,Carlos Edwards,Segment 5,Martin Ltd,75980.81,-211034.84,1195293.2,426864.8,1093714.5,-529332.8,-1187461.5,-49380.0,1536196.4
6682667645158,Dennis Watson,Segment 4,Davis-Morgan,511648.0,134229.2,90911.266,-68358.51,-1578467.5,-150275.03,133533.44,-854556.25,96281.625
6281522393144,Toni Murray,Segment 5,Arnold-Gibson,-1781433.5,582751.4,-181619.34,1487030.2,2551747.0,-175027.19,676875.7,-303160.03,-892741.4
6526716470646,Gabriel Morales,Segment 5,Barnett Group,1639677.8,-228558.23,-62195.047,393297.94,-2016964.6,-2317940.0,-6891405.0,1279697.5,424068.75
9650370951399,Jennifer Moore,Segment 4,"Patel, Scott and Murray",1594531.5,11952.906,74347.875,415133.72,-7365.9375,316226.75,903200.0,53340.25,53978.5
1880547052729,Stephen Flynn,Segment 6,Fletcher PLC,851140.75,267239.4,-288782.16,84994.266,187533.0,155396.67,869246.7,-2527245.0,89011.69
3388250074031,Anne Morgan,Segment 3,Sullivan LLC,-880346.1,426388.1,148235.36,836817.0,439265.88,1262652.8,12889.875,284061.62,-510498.7
7841149380362,Stacy Harper,Segment 5,"Leblanc, Grant and Graves",-317204.12,-330744.1,-992824.44,-166843.72,-1668744.0,-335097.2,1822585.9,730141.94,-2699895.0
1378026564578,Charles Stevens,Segment 6,"Ramsey, Guzman and Nielsen",2760903.5,-4691.4453,76811.28,628537.75,-141122.62,-349847.12,-16626.875,-280000.8,-2329893.8
1777325998532,Justin Martinez,Segment 5,Harvey-Hampton,2221798.8,-131364.27,828908.25,-489529.56,-3115616.0,-284565.28,19353.438,2692149.2,644658.94
454352068629,Brent Massey,Segment 4,Hernandez-Brown,937692.75,1312096.2,-192641.75,308206.88,189607.38,479008.53,-1283787.4,-603787.7,404954.8
2648903376280,Alan Johnson,Segment 6,Waller Inc,71222.125,-544275.75,-372296.8,-166033.86,1411347.8,235719.62,420925.94,81793.44,-689494.1
4334022371449,Ronald Martin,Segment 5,Weaver-Miller,-4011198.5,977598.4,543421.06,-95998.06,-1203317.4,-244072.98,849027.7,-2640788.5,-544766.4
6563623371482,Jessica Adams,Segment 3,Flowers-Pearson,-4178998.0,-90210.55,-437513.06,700149.3,273119.56,-178663.23,234091.31,191535.88,-222838.69
2886856223217,Gwendolyn Moore,Segment 3,"Brown, Jones and Garcia",-509612.62,-931691.56,2017819.0,-265856.12,-180064.25,-191560.69,759561.44,55777.938,3899582.8
5876257409195,Diane Weeks,Segment 6,Reed Inc,-5241910.5,-282851.56,-791010.1,-864681.3,-3235657.5,-764141.44,-743582.06,-389211.62,-507675.34
7990415800025,Jillian Bender,Segment 5,"Smith, Williams and Ray",-1788506.8,-405076.2,-27069.344,196529.0,-2345271.5,282197.56,-332005.5,465482.62,-1608208.1
7813155761787,Jennifer Smith,Segment 5,"Mcdonald, Harris and Flores",-1440330.5,301990.28,452273.75,169338.19,-2524246.2,-114210.95,204927.62,-1564789.5,-644712.9
8390683936614,Jessica Arias,Segment 5,Benson PLC,-2092.125,-309905.38,-1259010.8,777529.1,-2452150.8,2048214.4,3880659.8,184653.4,-435849.3
8985669751567,Damon Campbell,Segment 6,Greene Ltd,-2028753.4,364415.25,-364401.5,90898.875,-1227239.2,-381926.75,1304995.6,305584.62,1149479.4
658440889886,Victor Brown,Segment 5,Turner Inc,-1951583.5,-199174.52,294756.9,253872.5,404259.12,42018.45,-672532.1,127209.25,-841648.5
5277560085036,Paul Odom,Segment 3,"Lambert, Neal and Larson",1764079.4,-74843.72,455471.62,-320574.34,4286023.0,-89734.28,-1665723.1,757124.25,3809046.2
5132540163220,Angela Wilson,Segment 3,Sparks-Rodriguez,-72637.25,377292.28,-121314.42,12406.017,1172264.0,437181.3,965443.4,1110.625,-2263426.5
3838298457575,Diane Ramirez,Segment 5,Church-Anderson,1467655.8,1163685.2,-129284.03,829801.3,1419621.5,-65904.69,-991033.44,-252348.94,-586000.5
5683122222892,Alicia Watts,Segment 2,"Parrish, Powell and Holmes",-387876.88,376924.28,-149265.44,289100.8,2084292.9,-306471.12,163302.22,4238.375,316853.75
1449537191000,Susan Giles,Segment 6,"Whitehead, Fuller and Mayer",-2296508.5,-427244.94,-923371.9,-409801.25,-383902.75,773469.5,919245.06,173076.34,-648365.56
8419242663997,Sherry Soto,Segment 2,Garcia LLC,285713.47,-883401.56,-2116.625,503776.56,-111981.234,542836.3,-5310742.5,951600.44,-2852140.8
9693860265668,Larry Clay,Segment 5,Arias LLC,-4690607.5,551113.25,2078048.0,231447.9,3425264.5,-85497.3,955020.1,256148.69,-362282.44
2788897238604,Nathan Bishop,Segment 3,Hayes-Roth,1886400.5,288991.03,19854.25,439836.47,518974.34,995832.6,-355746.44,212017.38,966184.06
6955894709451,Kristen Pope,Segment 6,Fletcher Inc,9608787.0,722669.25,1362846.5,1234025.2,-745149.94,633109.25,-29982.0,5569207.0,3673777.2
2938858196843,Erika Rodriguez,Segment 5,Ward-Villegas,1623327.2,-938751.4,357635.5,-697886.9,-2032182.9,-1123704.5,3571091.2,614457.5,2264749.5
4231778744384,Christopher Houston,Segment 2,Fitzgerald and Sons,333028.62,1284773.5,-351908.72,969772.4,1028221.3,-746784.5,-5837218.0,-120098.44,-1461164.2
8515288112519,Christopher Davis,Segment 4,Rogers-Lyons,3039536.5,-441046.9,-2205995.8,-1282394.2,-4405880.5,-300237.25,1092778.6,-209089.44,2035428.2
881528569435,Sherry Young,Segment 4,"Meza, Wilson and Bennett",-116929.625,-514146.88,-40630.42,-320460.66,1138214.5,-88790.55,544719.0,14056.6875,-1044103.9
8071913534632,Stephanie Stone,Segment 6,"Clarke, Berger and Rocha",1688608.0,1247246.1,-81679.78,-198194.28,-863925.75,-200164.9,-911969.1,1656596.1,1253810.1
7248579587444,Benjamin Brooks,Segment 6,Taylor-Santiago,-68922.625,-540570.4,-339489.53,1250578.5,2686401.8,598520.5,114716.31,1020460.0,463824.03
186439362220,Jessica Fowler,Segment 5,Mcconnell LLC,-300891.62,65258.215,-44083.297,-93941.055,808079.5,217203.28,-739101.94,588524.5,-805581.0
190896195154,Lee Carter,Segment 3,Kramer PLC,-3470952.2,507025.66,2360976.5,1113302.4,618326.4,682156.06,139416.6,404834.25,1348768.4
7006241459211,Joshua Hernandez,Segment 4,Schneider-Hernandez,2560465.5,98422.21,172784.66,-204234.5,-323107.12,84701.91,-1247416.0,-2676936.8,1719957.8
8301258863907,Richard Knight,Segment 4,"Mendoza, Brown and Ramos",-899710.25,-915963.44,-1100075.2,124585.56,-1701759.8,-802686.2,189507.0,135561.88,-817845.25
9459047169668,Richard Marsh,Segment 4,Thompson PLC,757336.6,73794.13,-75512.45,-121615.42,1898274.2,-238797.4,-1153827.0,-42075.438,-33988.42
2462082899060,Ronald Smith,Segment 5,Carr-Ryan,-281756.12,254798.94,-46439.562,-570652.75,-1400563.2,9537.262,99693.625,3344375.8,1405821.9
3687030520240,Chad Moore,Segment 5,Moore and Sons,-4911644.0,-472708.28,653206.5,319176.7,-1315685.6,-1724975.6,-1065396.8,785366.5,690899.0
9604938125159,Joshua Brown,Segment 4,"Chen, Parsons and Jacobson",124519.5,-761620.4,786195.4,-181963.12,-378811.2,-245136.67,323956.6,-243617.81,-849699.6
9955612753039,Robert Johnson,Segment 4,Foster-Thompson,160615.12,292211.7,210470.4,220270.4,951699.4,-304452.7,401009.1,-90634.44,-607243.4
7500225531554,Alice Santana,Segment 5,Lawrence PLC,176908.62,439121.62,-819623.25,2014778.2,1981593.0,148430.78,490253.16,-673909.2,-1688222.0
8112183814298,Jason Rodriguez,Segment 3,"Swanson, Mcconnell and Perkins",-439571.5,-297827.28,-294791.84,-381607.03,2789164.0,-760291.6,4233693.0,2853875.8,613717.4
1849701986492,Frank Santos,Segment 4,Allen-Smith,-2438080.2,-328476.97,-1175070.4,584837.6,1312719.0,656295.25,-126878.72,2563947.0,-1408726.8
3862500022459,Darius Crane,Segment 5,"Sanchez, Rose and Carter",-201925.38,40302.234,77115.0,-227978.6,193774.12,783894.9,-389186.38,629142.06,-1725236.6
90249762579,Susan Kelly,Segment 4,"Rivers, Silva and Gillespie",-1736029.2,1314672.2,-129854.44,-1716208.8,428448.88,351862.5,-2706750.5,822911.06,492306.75
5823783747185,Jose Anderson,Segment 6,Carter-Jones,2646562.0,-729533.8,-1028241.6,-604505.4,-1347833.8,-497674.8,1247739.5,-2122144.0,-526890.1
4336374760209,Curtis Butler,Segment 6,Moore-Lambert,-5020377.5,116304.64,1564697.5,1364789.2,2454801.0,699320.5,2651157.0,-2093883.2,-660235.5
7634237428820,Meredith Smith,Segment 2,Tran-Sanders,-543505.4,-75180.14,284373.56,51532.61,-2399630.2,-273784.0,1637210.2,91366.81,-135189.72
4567494155747,Edward Watson,Segment 5,"Lewis, Newton and Johnson",2949538.0,-269580.12,53986.844,717702.06,143792.55,-35189.375,341274.0,3762286.5,265526.5
7246498266150,Kristen Higgins,Segment 5,"Thompson, Mendez and Strickland",471342.25,306043.72,-33065.22,-899851.8,-4472089.0,-76662.29,-297538.7,163993.25,-1613684.5
4981643472255,Shannon Dean,Segment 4,Compton-Benson,-4822016.5,-98054.36,716026.4,-518486.56,1013372.75,-2090720.0,306103.56,-2838939.0,-116225.44
6850887808862,Eric Ortiz,Segment 6,Russell-Lopez,-625784.56,-81918.7,174996.86,1065858.9,1346745.4,386074.8,1672799.5,-79484.125,2308941.5
7365723019320,Daniel Olson,Segment 6,Pierce-Diaz,-5182122.0,56376.438,-1741121.2,911628.6,3217511.5,633014.8,-1445511.0,-229417.6,-2186808.8
4202941707567,Ann Dougherty,Segment 2,Hutchinson-Martin,1564941.9,622995.3,-747536.3,516112.88,-435244.12,2994.2188,-388000.8,618087.25,537698.25
4940191680826,Rachel Daugherty,Segment 4,"Rose, Lin and Johnson",1822152.1,-241886.97,-232287.4,-327553.34,581536.3,-337100.12,1079305.4,-358145.7,-13732.965
6492043139689,Gail Hall,Segment 2,Robinson and Sons,141426.75,313283.28,264452.25,1382698.6,-2465254.2,47605.094,688795.8,-2268461.0,21791.562
8586968688846,Elizabeth Ortiz,Segment 3,Ayers PLC,-961922.75,329180.4,74360.78,-339775.1,1941138.2,259601.9,666820.3,-79212.5,420702.44
5982236042304,Anna Rivera,Segment 6,Olson LLC,1297947.5,165649.19,-598802.4,-34454.062,-1467481.0,-82419.734,-1180491.6,-3389202.2,3581063.5
1775471316996,Ryan Watson,Segment 5,Walker-Hull,904124.25,-362445.06,-6346.297,-257422.2,-281597.75,25531.406,527476.8,2222933.5,898559.5
2836134314274,David Lewis,Segment 2,Lewis Ltd,1054878.5,102435.56,-137395.12,1853957.9,-1298699.5,-166130.08,-363832.2,193741.62,1197911.1
1700329737210,Veronica Davis,Segment 5,Elliott Inc,-627870.25,879349.56,921303.9,2080233.0,-3860431.8,-913153.9,-1627320.1,3007322.5,-609877.4
3213745901175,James Barnes,Segment 3,"Smith, Mendoza and Hawkins",3224474.5,126309.09,-1435980.2,-1294136.8,-1394435.2,-7886.8594,-73878.06,-205673.16,186252.1
9319580157242,Robert Barker,Segment 5,Kirk-Wilson,-1070404.8,-1258592.2,271815.1,-383061.94,-851913.8,79446.94,428922.12,674068.8,1887625.4
5737849941106,Joanna White,Segment 6,Jackson-Perkins,2646509.2,-420139.5,-95015.09,-501296.62,-3275169.0,49712.08,-961306.25,-69472.31,888823.4
2505567528472,Eric Mcmahon,Segment 3,Forbes Inc,5943521.0,410169.78,248294.0,-556493.6,370002.56,513974.3,-1022750.5,783758.44,1319563.0
452905050626,Kyle Bennett,Segment 6,"Hughes, Morton and Perry",-1580432.4,-253914.84,501598.3,870964.75,-51505.875,203132.1,1227308.5,643855.4,595384.44
1661293838207,Joel Sawyer,Segment 4,Rubio-Durham,-263053.56,190756.97,-1214185.0,-508645.22,1865396.5,-198716.9,-1186411.1,-179458.25,891419.75
9670816421507,Mary Gilbert,Segment 5,"Wood, Duncan and Robinson",7381982.0,-453259.28,-126718.25,35303.375,-1551135.5,478630.47,2205646.0,928956.25,1435989.1
5773869535024,Andrea Webb,Segment 3,Ramirez-Hernandez,159.875,147382.88,-309970.1,341915.03,1926509.6,209780.97,858252.94,-2642137.0,744749.4
2057071687751,Christopher Wheeler,Segment 3,"Wang, Garcia and Casey",-2814547.5,5727.3564,-232604.36,215585.0,1443804.6,-465009.6,1596638.6,-17285.062,1467535.1
8676808857645,Jennifer Phillips,Segment 1,Hall-Tucker,-1235539.8,-65024.438,-349318.34,-332298.16,1579937.9,320304.8,384098.03,3889471.5,-416622.16
102071223866,Rachel Garcia,Segment 6,Ortiz-Walters,-1740980.5,300518.0,-921997.3,249286.9,533313.6,-325950.2,734547.3,268355.1,-1307783.1
8446110919993,Jennifer Castaneda,Segment 3,Hayes PLC,-1656722.8,91289.05,395119.8,-898047.75,203351.5,-269921.0,702325.8,-1359453.8,571860.8
453795740710,Patrick Schmidt,Segment 5,Fowler-Duncan,238619.5,409103.8,-773312.94,-208783.88,1618450.1,184263.38,170466.4,2724737.8,-26473.0
3639692348014,Ashley Mccoy DDS,Segment 5,Hernandez-Taylor,1918638.5,211849.47,1053515.5,1265255.9,2986365.8,668260.2,-230292.75,5133396.0,2323255.5
8656782848457,Eric Johnson,Segment 5,"Orr, Jones and Martin",-1312280.5,-407643.12,246721.62,236704.0,-3063049.5,1050646.8,1202430.2,1364934.8,2544781.2
3136071162464,Dustin Lawrence,Segment 4,Kemp-Miller,-243707.88,677577.0,-636444.94,-754169.25,2024982.2,-358163.38,882874.8,-99078.91,785740.75
1490405340662,Michael Macias,Segment 5,Buchanan-Blair,-1336630.5,-290214.62,-374788.84,743421.2,594799.6,-522157.94,561182.6,2623649.2,849987.25
8768832155672,Katie Turner,Segment 3,Thomas Group,-486152.12,199838.86,-52000.86,106176.03,2174771.8,-229091.69,854582.75,-83110.44,661022.0
1586060630108,David Hobbs,Segment 5,Jordan-Barrett,415192.5,-264334.8,372520.8,70486.61,-3419267.8,-1738422.5,1207174.8,-1650839.8,-1343234.4
1897823164014,Calvin Cohen,Segment 2,Adams-Reed,-326918.88,-333466.38,-487838.7,-318134.44,1823535.1,-643880.75,224852.47,14069.0625,992517.5
65728303338,Marisa Fleming,Segment 4,Cross LLC,-3081927.8,402279.28,569163.4,69035.81,-1843141.6,762527.75,-2954934.5,357909.5,-814767.1
225050795816,James Mckinney,Segment 2,Sloan LLC,-562807.06,36977.344,3579542.8,619701.06,1609094.4,216242.05,1899436.1,444872.88,1397010.5
340085948584,Donna Chan,Segment 4,Guzman Group,511406.12,-358742.78,-1816466.5,205904.69,-2474316.0,-131993.69,-320876.5,182504.44,2227944.8
5076367440341,Cassandra Johnson,Segment 4,"Vaughan, Douglas and Flynn",5533147.0,-134217.44,-799289.2,684991.3,-832772.7,500727.78,475995.66,-438277.06,389566.75
4214778347694,Brian Williams,Segment 6,Tran Ltd,-3218982.0,-120769.49,675329.9,401074.6,1289549.0,1138.0625,483983.16,836387.7,-2133932.0
6881456563318,John Thomas,Segment 5,Chapman-White,63510.375,-655.6406,-73440.78,348829.88,3298678.5,612104.56,305632.25,778276.0,-550707.1
3311550134280,Alicia Hernandez,Segment 5,"Reese, Watson and Crosby",-3068363.5,268140.34,169651.53,965130.9,-1953649.0,501009.16,1111828.2,-3631151.0,882284.6
3910355549864,Terry Lewis,Segment 5,Woods Group,111468.5,-377993.56,60555.375,676426.3,-963406.4,375335.56,-223728.4,165205.22,1496275.0
9042258744863,Victoria Gordon,Segment 5,Wilson Ltd,1610489.5,-379428.62,8283.441,-1329980.0,726367.5,-1796835.0,522175.56,-4408723.0,2233166.2
3741372888922,John Lawrence,Segment 5,Guzman Inc,4037657.5,91854.95,406480.44,-809773.0,-2989991.8,-1140453.6,5317811.0,3909197.8,-1908537.5
8675123665119,Kenneth Avila,Segment 4,Rogers-Harmon,-1044023.1,-593516.25,-2798807.0,-149258.6,-3156168.8,-408286.88,-458652.5,27519.562,-751358.1
6710536838506,Jay Williams,Segment 6,"Peterson, Lynch and Wright",-2383661.0,349918.12,429155.25,-48240.688,679096.9,155380.86,-717693.7,256328.25,657435.75
3832578180429,Jacqueline Swanson,Segment 2,"Proctor, Palmer and Howard",-536522.5,115116.914,143215.34,-167585.0,996932.0,-689257.25,3308705.5,74620.91,1972980.5
2352988356319,Jason Williams,Segment 5,Smith-Adams,-1094806.5,965288.9,1771416.5,-282004.16,4030833.5,54522.848,-65657.75,-1262289.0,1738690.2
9817784004695,Amanda Wilson,Segment 6,"Hull, Gregory and Smith",-2703688.5,951475.2,488261.3,-128293.18,3026406.5,-258395.67,-194916.5,-1040521.1,3514982.5
9377399685561,Adam Perez,Segment 6,Johnson Group,-3316932.0,-402370.7,111649.89,768264.1,117930.72,-423417.47,691148.25,-518255.66,-2233447.0
4748296304612,Connor Ruiz,Segment 4,Mcguire and Sons,68396.375,-96616.61,-503991.03,17583.57,2081789.5,781777.25,-730228.44,-788176.06,2718174.5
2676046877357,Justin Cortez,Segment 6,Dunn-Casey,2794674.5,815150.5,662739.5,2696117.5,2987073.5,-883285.4,1502168.4,-417185.9,261583.5
6328347610305,Michael Conley,Segment 3,Smith-Lang,-571586.1,531936.25,-395822.66,-201208.73,-2514999.2,551099.7,723460.25,333625.0,-187522.28
1062144954273,Jessica Black,Segment 6,"Myers, Williams and Wilson",1961060.0,-326263.22,271530.06,-464725.94,1624834.0,-713977.3,25289.195,1023490.4,-1671582.1
7974418888051,Amy Rivera,Segment 4,Harris Inc,-9996856.0,-1432741.8,-2353218.8,-2735227.2,-3941664.0,-4209308.0,-1749857.9,-5637170.0,-2563334.5
61340688341,Ann Estrada,Segment 6,"Harris, Thompson and Suarez",-685569.5,-684238.5,-1792071.8,480208.62,532488.75,-277120.7,-451848.53,-3490622.8,223619.22
5780055941712,Jenna Yang,Segment 6,Long LLC,532335.1,-86355.44,287110.3,163813.19,-3040466.5,226484.73,-1861977.0,99640.5,-1397637.2
5258659998512,Mandy Woods,Segment 5,Steele-Williams,4693307.5,1401831.0,-1287556.5,-511371.0,-4882928.0,-1925341.6,-1261947.5,-303213.5,-1524332.6
148519413277,Miss Carla Thomas MD,Segment 6,"Becker, Brown and Alvarez",2128686.5,299683.97,82246.05,-144516.1,-468218.75,6505.92,-676692.9,-230909.81,-1096082.1
4213847813245,John Novak,Segment 6,"Patterson, Riley and Stark",-1891541.0,811717.4,-1700209.5,-483990.75,1235501.9,255655.88,-1396440.2,4813723.5,1843158.0
6748050459020,George Becker,Segment 3,Moss Inc,-6653492.0,-344505.88,-1466478.8,-420539.47,-195812.5,-408921.0,5642688.0,515362.44,-1522045.2
2933065667193,Shawn Rivera,Segment 5,Anderson-Parsons,-137749.03,-99233.09,-8095.547,-155965.39,120261.5,90883.25,-632078.5,7442.1875,-1267542.1
8519517053277,Anthony Ortiz,Segment 6,"Hayden, Calderon and Henderson",741857.1,-272549.44,-231258.56,-595560.6,3329186.0,-482254.1,-492098.0,-2094195.9,929331.1
2579049456898,Justin Villegas,Segment 5,"Walters, Hayden and Villa",2131532.5,379946.7,43158.14,-326911.44,-2717594.5,-1122848.0,-1761223.1,-17935.0,-631287.4
8741608882224,Anthony Hardin,Segment 4,Cox-Santos,2915575.5,20746.766,-98743.72,-330970.25,-159613.0,23115.639,3165.1875,-1512101.0,-1169126.0
8918793802355,James Lee,Segment 3,Harvey-Fry,-1592935.0,-281595.5,488075.1,-553602.5,-2207354.0,288739.3,252059.03,180191.94,-883745.3
6719547483477,Amber Smith,Segment 3,Jenkins-Harris,2019671.5,-804286.6,-162395.11,176922.17,-73507.75,72453.16,269884.25,886318.2,115067.06
1998046393189,David Young,Segment 5,"Erickson, Dudley and Stephens",-315514.38,588283.25,-311685.53,-948476.94,-3785810.0,468720.75,-7225740.5,-301822.12,739097.06
5867673627911,Allison Gill,Segment 3,Oconnor-Wilson,2536024.5,64920.6,233578.28,835661.5,2129831.5,417564.88,-988491.7,-626298.4,-1365098.0
7870637497855,Cody Flynn,Segment 5,Massey-Gordon,-1697051.2,665898.2,-214472.75,-54970.688,3361912.8,189160.75,-48897.0,-245019.44,-981315.8
5929561900275,James Rodriguez,Segment 6,"Hopkins, Perry and Graves",-63658.5,273496.72,-100283.16,-129930.44,678932.5,927732.44,-251375.25,-307609.75,1382796.0
8028834409167,Daniel Dillon,Segment 5,Bishop-Myers,1609333.4,-831536.8,951906.25,-224505.7,-69985.875,537554.1,-2383066.2,-353077.8,185398.84
6617739910650,Heather Smith,Segment 5,"Liu, Horton and Lewis",2253818.5,-352458.2,194038.12,-673444.1,3260762.5,121707.72,486530.88,1994710.6,-682679.75
3420795368586,Andrew Harris,Segment 3,"Morris, Best and Lam",788342.6,857267.56,940515.25,-1203910.2,2939264.8,388450.44,87632.484,-279222.34,-855616.25
9221376913300,Richard May,Segment 4,"Barnett, Chandler and Webb",877879.56,-107336.53,216414.5,-104773.375,-432147.25,122877.125,345356.88,114551.29,-1664246.9
8283364701536,Gwendolyn Holland,Segment 5,"Williams, Ray and Keller",32948.0,271041.97,-106624.61,-375572.4,-1124784.6,-372610.4,1637153.5,135222.88,-212354.84
4642836875030,Teresa Miller,Segment 3,Thornton and Sons,-2932397.2,-1910479.0,616686.75,-14766.0625,2929583.2,1684525.1,10870888.0,-1750482.8,1947578.4
9807579220980,Matthew May,Segment 6,"Morales, Cohen and Jimenez",-2826751.0,-940163.4,-899891.7,369.75,-798132.44,121384.48,1490065.8,-301595.38,-1781546.1
1287204925509,Heather Herring,Segment 6,Kennedy and Sons,-3821337.5,28584.422,268893.94,-78272.13,1666680.8,-2137361.0,121623.74,-3011549.0,-250195.98
1386779108734,Angela Preston,Segment 5,"Stark, Parker and Chan",3220796.5,-50588.86,-119863.59,134658.27,-396715.25,221926.77,714136.0,-396212.75,820229.3
5003002829926,Katherine Wall,Segment 5,"Medina, Young and Brady",-4024080.5,730383.1,-340480.06,1319126.1,2580317.0,-1379856.2,1137789.4,175038.88,97824.84
6319243406987,Erika Sanford,Segment 2,Harvey and Sons,-3003461.2,-1644165.5,205992.5,-182043.47,-456125.38,463283.28,153314.94,184997.06,-562588.5
5329252928364,Michael Ford,Segment 4,Robinson Ltd,-3390470.5,229706.81,-1250241.9,-237177.3,207018.12,-522743.97,281845.7,-4174601.2,394201.5
6600223589272,Brenda Shelton,Segment 4,Andrews-Terry,2112339.0,-1234787.4,-956463.9,-236626.94,1329775.2,360155.78,708436.06,2567090.0,1720361.2
4492174627965,Aaron Lee,Segment 5,Moore-Jones,-1342265.2,-160906.83,-740801.4,-456178.94,1504699.9,41665.92,682788.75,987068.56,-973702.7
1837393679402,Kathryn Johnson,Segment 4,Espinoza LLC,-965979.75,106137.086,652688.44,293831.47,2331035.8,185313.7,144728.06,-27375.562,387847.44
8236565601358,Michael Perez,Segment 5,"Poole, Hines and Wolfe",2917809.5,72890.38,2055440.8,-1453293.8,1378487.4,-152031.44,-414305.44,-317500.12,288157.72
6477111488159,Steven Martin,Segment 5,"Grimes, Kennedy and Bailey",-2106906.8,-1110907.2,346480.56,491864.5,168900.5,-240614.4,1553586.1,319401.56,-1147276.1
9962614140422,Dylan Weeks,Segment 4,Shah Inc,1889939.8,-983303.0,559959.6,-470917.2,2989156.0,-190215.06,132397.44,-327123.8,-529350.9
4423269417185,Luis Oneal,Segment 4,"Cooper, Stevens and Dixon",-3821984.8,579235.25,666606.8,187525.81,-144460.4,-65332.92,1914141.8,551528.9,-271447.78
8489268611074,Kristen Wallace,Segment 4,"Hammond, Stewart and Vega",-2249948.0,309903.25,820193.9,-162871.0,-1780255.5,269927.8,-805428.6,381884.84,-1144381.8
2860267198838,Christopher Bates,Segment 5,Gomez Inc,596266.8,293670.16,-113582.47,-599285.9,1213533.1,-340223.0,398801.56,72371.69,-3646397.2
7317520158375,Troy Barron,Segment 5,Miller PLC,-1700549.8,441153.62,-473146.97,-345833.3,-256244.84,-558889.1,-706402.25,435787.88,1682090.5
4415025419731,Johnny Long,Segment 5,Villanueva Inc,1784022.2,-776831.6,-1200229.9,-297618.38,-1132614.9,1257965.1,1758380.8,4863801.5,-133494.22
9702283823802,Charles Mitchell,Segment 4,"Wilkerson, Russell and Black",-1355806.4,483639.88,540244.44,-1123556.1,-1021085.56,37266.42,-1145871.0,-419479.5,1147371.8
213262445421,Savannah Davis,Segment 6,"Sanders, Garcia and Murphy",2412283.8,-84383.15,-1337790.2,-188098.53,2157167.8,87670.15,1179153.1,2201729.2,778093.1
7120490851197,Robert Harrison,Segment 6,Hood-Turner,-2179701.2,-68629.55,30548.656,-82696.91,-1198737.0,142104.64,976469.7,426906.5,-289324.8
2519059438712,David Douglas,Segment 4,Walsh-Flores,15365.625,-49621.86,-965232.0,250730.11,-194897.4,-569536.2,1221542.0,-1107469.0,307312.25
4310357536128,Andrew Smith,Segment 4,"Chapman, Long and Ramos",273158.25,-259055.8,-167029.28,-150415.89,700212.6,598722.9,407613.94,-3613952.5,1353142.0
6951388104375,Rachel Jones,Segment 6,"Walker, Garcia and Smith",779196.94,-285731.88,-285724.12,374393.94,-82851.5,-67082.734,-308188.03,62774.5,-740099.8
8008373464346,Lauren Fuller,Segment 1,Hodges Ltd,2659606.2,75396.11,-549950.25,112612.97,848257.0,-40619.906,124410.81,-249393.44,35574.0
1439879583021,Daniel Johnson,Segment 4,Davis-Lopez,450631.75,65959.07,156780.73,183825.64,-2589677.8,-50323.78,-896549.25,-696104.75,-481092.9
7534875121391,Matthew Turner,Segment 1,"Johnson, Jones and Ashley",-5293778.0,332125.72,178279.03,-886069.2,599315.7,655953.9,-702776.7,-299948.47,-5116929.0
5292762584217,Lisa Landry,Segment 3,Grant-Smith,2887366.0,-272836.34,96918.34,-363955.5,-316928.62,-486662.47,-1307422.8,-676407.44,-522330.12
4619177539167,Jonathan Anderson,Segment 2,Peterson Group,4869558.0,-690032.94,-201856.84,-31770.64,-465390.94,221781.78,-1396909.8,-167067.31,3636756.5
2087461987468,Tony Pearson,Segment 4,Brown Ltd,-549343.25,75869.45,557093.75,1901931.4,2766251.0,473965.8,-1059766.9,-175322.38,211983.8
2037391769009,Nicholas Ramirez,Segment 5,"Douglas, Robertson and Burton",-2302046.0,425525.66,921238.06,-42325.062,2089863.0,1089418.0,785993.0,2105995.5,1256927.2
