distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact,revenue_2022,revenue_2023,new_customers_impact_scaled,repeat_customers_impact_scaled,requests_for_quotes_impact_scaled,months_purchased_impact_scaled,contract_renewals_impact_scaled,customer_retention_impact_scaled,order_value_impact_scaled,number_orders_impact_scaled,employees_impact_scaled
6412956962617,Tracy Martinez,Segment 4,"Smith, Wilson and Miller",-1524388.4,159014.19,54993.78,-311425.88,3141491.0,276242.94,-184797.12,-1224025.4,-922320.8,646463.27849532,646463.27849532,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
6247697715228,Marcus Reilly,Segment 6,Smith-Patterson,3527467.0,915594.75,537075.44,1646532.4,1776510.4,35901.96,-1591003.8,-50503.312,2792392.5,646463.27849532,17665013.792205513,6259913.79567263,1624832.849651601,953104.9199857757,2921969.4963371563,3152631.1844995692,63712.34333407626,-2823427.3523356277,-89624.19713081818,4955435.920419323
7625234887765,Ashley Barrett,Segment 2,Torres Inc,1887912.2,-667604.6,280739.62,798413.9,1288746.6,1024151.1,-2864666.5,-2405028.5,-757689.1,4737144.754302037,11408116.18849405,-8900341.065603307,3147343.841677272,-1323514.1104064677,-3764028.780539087,-6075645.0986621855,-4828240.396643949,13505134.431037873,11338225.473597249,3572036.742113732
5311582738300,Nicole Smith,Segment 5,Bryant Group,1204765.8,315769.78,-1632498.5,-25888.166,-2442479.2,947900.56,-802568.56,16791.75,-1315587.0,807209.5970302429,646463.27849532,51867.26451881132,13594.439209049808,-70281.90416511468,-1114.5306418108278,-105152.99140192797,40808.77015724667,-34551.97488318297,722.9140728560585,-56638.31326045076
8925959121250,Jordan Johnson,Segment 4,Harding-Anderson,1059050.8,-447338.8,87312.72,-1296818.5,-2104453.2,342826.75,330964.25,725084.6,-53007.47,6574660.910023696,646463.27849532,4628693.159552933,-1955141.5441275376,381609.47033281124,-5667882.189125959,-9197734.79719905,1498360.4868458384,1446514.1597658796,3169058.7426296263,-231674.74477054554
7226169099607,Mr. Jason Hunt,Segment 3,Pratt-Anderson,-387716.0,201332.84,-85663.69,-525873.56,1378082.6,1176741.8,463224.9,-225227.88,-990226.4,646463.27849532,10539119.13488154,-3817694.323233634,1982449.1184784097,-843498.2171769694,-5178079.733847809,13569462.87264844,11586934.593894051,4561202.129650648,-2217734.538612612,-9750387.88806505
269408524277,Kathryn Williams,Segment 5,Carter-Miranda,-134993.38,112618.08,-433437.2,-1126110.0,575191.75,506284.22,-362638.2,-2885737.8,2075072.5,37174641.18632977,5583260.425316211,-2547947.5372323752,2125622.5642642397,-8180958.841026001,-21254888.2468441,10856520.581767194,9555917.52574586,-6844654.707937788,-54467177.65144858,39166187.1993169
1385134144608,Charles Yoder,Segment 5,Serrano LLC,817961.2,-404846.28,-1988363.4,597118.94,-3033205.5,254003.22,1305478.1,323538.38,-1199237.5,721794.5535677955,7545388.694398103,-1677339.2106465197,830191.6722760205,4077405.9702738677,-1224472.5503190677,6219995.079617503,-520867.70791057445,-2677058.124909177,-663458.8873341706,2459197.4422247834
5505820922693,Sarah Gutierrez,Segment 4,Peterson Inc,4361390.5,551109.44,-535813.6,314157.62,1972373.6,862414.25,-521346.75,-396569.12,-261196.84,646463.27849532,19105350.56062293,12685129.060441094,1602904.926520945,-1558417.0448669256,913729.2873394233,5736659.933697473,2508336.788444962,-1516340.054075667,-1153423.6189272595,-759692.5465641422
3045148620083,Dr. Javier Chandler,Segment 3,"Johnson, Jones and Myers",-1785878.1,1245492.6,198249.28,-73123.2,-1248595.4,-93958.03,-744824.1,140915.69,138140.0,2846495.3780882945,646463.27849532,-1766964.5626545106,1232302.0132148096,196149.68837028006,-72348.78525888117,-1235371.9475521615,-92962.95307457627,-736935.9608409583,139423.30504500875,136677.00480891622
9767215616372,Jennifer Cooper,Segment 4,Moreno-James,675858.0,-838455.8,-214930.25,-198154.27,309408.2,159720.36,-989584.2,-2343765.0,-1768728.2,10522325.068970537,6954019.094454028,463013.8020677742,-574405.5880073438,-147243.47292949547,-135750.64535331452,211967.99482529497,109420.5174116709,-677939.9492246264,-1605656.1866402538,-1211712.5795959714
1861938388481,Jason Thompson,Segment 4,"Lutz, Taylor and Wood",-2593842.2,328071.75,638825.25,-128625.89,1928687.4,-898393.56,4375876.0,437192.84,78946.33,6724549.7239761865,1509981.9265044248,3246128.1423512255,-410573.50953790854,-799473.6776389867,160972.05619769622,-2413703.5262291874,1124316.9126922388,-5476298.619695295,-547135.8022514769,-98799.33628004492
9003961411435,Jeffery Jarvis,Segment 4,"Hays, Phillips and Wilkins",-3488835.5,-1480940.5,2798564.8,1186919.8,86478.625,690095.3,31866.203,-2696676.0,-955715.0,870234.7163545978,4417000.566314458,3232314.445764221,1372052.4143820694,-2592796.6338551845,-1099649.9497266668,-80120.17277517708,-639355.1895985121,-29523.19984703212,2498399.377008806,885444.8147614496
5403926093340,Steven Cline,Segment 4,Rosales-Lynn,-7676997.0,-1112384.8,969711.94,-3357117.8,-3710227.0,-982618.8,-1312281.9,3332850.8,-2784861.5,22260443.122212235,1597619.9116899124,-9536439.515547067,-1381815.131589526,1204585.54815997,-4170243.9734511003,-4608879.629644043,-1220618.5970270187,-1630129.1398780467,4140099.326037564,-3459381.8666580105
4847078568119,Mark Boyd,Segment 6,Cunningham Ltd,2511289.5,31637.055,-277964.88,620334.9,-787761.9,2488.2969,-1781827.4,-244060.78,264163.12,646463.27849532,3830828.558438284,23638525.443691134,297796.55206001113,-2616456.5985111804,5839152.206892064,-7415126.433176435,23422.099141249528,-16772169.479748035,-2297320.570683139,2486541.975755662
8242022717388,Jamie Anderson,Segment 4,Rose-Kennedy,-1737592.2,-397263.94,178135.06,-485094.66,208726.1,-348872.25,1154648.0,-2545777.5,-4824368.5,6099683.188448438,6267564.66579358,33158.38384258394,7580.967031342007,-3399.3422584632285,9257.036542194077,-3983.1092579389788,6657.511340901906,-22034.087669586588,48580.93886065405,92063.17766263992
4161097298483,Timothy Martin,Segment 2,"Parker, Marshall and Ellison",1709189.6,376589.75,-827175.9,2988173.8,510338.88,-341639.94,2256534.5,1401751.0,-3137340.8,4870555.260214432,1682859.665295402,-1103709.7619108725,-243182.9682460227,534149.1195674016,-1929614.2038786623,-329551.5060455751,220614.119397473,-1457157.9895336425,-905181.2226393151,2025938.8658705514
7892076357491,Donald Scott,Segment 4,Brown-Baker,428093.88,-37986.96,175921.22,89346.06,-1715477.4,279523.6,131735.62,126965.5,-2806927.5,646463.27849532,646463.27849532,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1447173572436,Jasmine Jackson,Segment 6,Miles PLC,-237123.75,75077.95,506450.2,-7537.25,933895.75,-30265.152,-112031.81,-71269.91,755713.8,646463.27849532,646463.27849532,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
4210016402071,Jessica Price,Segment 5,"Wood, Whitaker and Anderson",4847307.0,277598.72,432517.3,1948578.2,3426772.0,3351336.5,2233738.5,8573388.0,2852322.8,1149187.2909655415,73261361.51624154,12509139.143046927,716381.460488258,1116170.1003701559,5028572.5490790345,8843254.013832662,8648582.233313145,5764467.66212871,22124800.041487694,7360809.036320282
6102541414200,Claire Stark,Segment 5,Roberts Ltd,-931296.25,296786.53,-1380919.2,-444826.56,-609832.6,810339.5,-868260.0,340230.38,-884543.7,2597033.3718696227,646463.27849532,-494662.13676022715,157639.48302924374,-733481.3556370549,-236271.6050670595,-323915.3042092033,430415.4147499453,-461180.1549643276,180714.8765993113,-469829.31111493055
6800333189113,Kristina Holder,Segment 4,Patel-Phillips,2187202.0,50046.67,-1287494.0,-1753235.1,537673.1,-602020.4,-1335562.4,3332587.5,229889.5,14411756.052262854,1984229.084027877,-19999829.735369377,-457628.04791538103,11772877.987351632,16031626.351606788,-4916496.594312803,5504889.494497136,12212415.816354807,-30473263.802963343,-2102115.381938824
778992302784,Pamela Jones,Segment 4,Henderson Inc,1262003.0,435177.8,1989583.1,53759.562,-766215.75,245226.4,509490.9,-148747.62,-230956.94,3946782.523163359,5285020.521225564,504239.70321715664,173877.50837578566,794948.0444625461,21479.90603326546,-306145.38026324415,97981.45851568365,203569.68549439497,-59432.86643509736,-92280.01148503563
5097397031989,Kimberly Fields,Segment 5,Willis-Hamilton,-84531.625,178766.06,-63268.875,283031.94,-4608786.5,-1717872.9,312979.75,-185908.66,-597625.5,10578662.163607182,5236077.278125806,-69659.46333546407,147314.66899590276,-52137.596964087046,233236.4178162031,-3797934.7339909887,-1415637.0015111712,257915.32261674595,-153200.61781402447,-492481.6175839874
2758670315020,Jennifer Graham,Segment 3,"Graham, Santiago and Johnson",-2389421.0,-800231.25,790122.06,123210.97,-287619.3,203763.77,482442.25,432995.5,753262.2,646463.27849532,646463.27849532,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
7607117511899,Charles Lee,Segment 4,"Martinez, Morse and Mclaughlin",-170912.88,148917.33,234609.06,-945038.6,2469026.0,20533.281,-51356.312,-169382.31,-26995.125,646463.27849532,646463.27849532,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
7410441464249,Kayla Bowman,Segment 5,"Williams, Wood and Thomas",5810899.0,522128.2,-407186.03,306003.72,-1334360.9,-351378.12,-212051.27,-265633.8,1036894.06,2328770.684563545,9172127.815243434,7789149.36536762,699880.4309553651,-545807.6062314329,410178.99150189204,-1788627.880511269,-471000.57424506376,-284241.54927427304,-356065.6387571504,1389892.127237531
7824289119160,Joseph Ward,Segment 4,Oconnor-Cline,383719.8,-186473.52,256793.0,-728558.7,-2360832.0,-172490.47,1527665.8,2462716.0,-663063.9,1846440.9250512552,5853157.808486028,2959629.824074634,-1438269.7310156743,1980643.6562050502,-5619370.88841707,-18209089.895625487,-1330418.5022211382,11782881.17101198,18994920.740524873,-5114209.6105118655
6603740937359,Jessica Chan,Segment 4,"Callahan, Reynolds and Long",4828990.0,-252247.05,-143358.34,929304.1,2431581.5,-435295.4,653075.8,3978836.2,1864457.9,646463.27849532,9980971.86117829,3253347.3227873757,-169941.78863773777,-96582.1986051539,626083.0849806787,1638185.025910218,-293263.622015159,439984.83634495124,2680588.816305388,1256107.1490796027
9484482779196,Michael Sutton PhD,Segment 6,"Russell, Wilson and Williams",-3803611.0,-403387.5,-334753.44,159657.34,3655058.0,-107719.08,-257200.06,3436688.0,-339007.62,9093449.878714371,646463.27849532,16018672.846764764,1698841.6162247881,1409793.453873397,-672387.0468577066,-15393051.065327022,453652.23863155313,1083182.1863392065,-14473399.190542355,1427709.6508408883
6839853840631,Nathan Walsh,Segment 6,Massey PLC,8892564.0,283500.38,1374761.5,452868.78,3009251.0,-1022904.94,-522417.56,363940.5,621441.4,646463.27849532,21128164.73840177,13538600.267184768,431618.8404489822,2093023.6035111465,689475.9927150763,4581473.427528593,-1557335.0291988826,-795361.406280486,554085.9461281903,946121.5346254484
847249552224,Andrea Robles,Segment 4,Thompson and Sons,-3351874.2,-608380.5,-718917.3,-885.82227,1731347.8,-86834.16,-810041.1,-202095.0,-3653557.5,37976948.86934971,646463.27849532,-16247659.377285883,-2949024.501001719,-3484833.3969256785,-4293.87782245819,8392423.491207445,-420914.2950443922,-3926541.2871318706,-979622.3284661399,-17710020.101497892
1437039296927,Daisy Rogers,Segment 4,Lawrence-Martinez,1748588.8,458669.1,-130999.875,-266764.84,-428044.62,259288.77,-803097.6,-407216.56,-1636387.2,4374933.236842149,646463.27849532,5406097.163064443,1418063.4108578246,-405011.224445123,-824754.6269897745,-1323382.005391093,801640.8887744884,-2482930.12300231,-1258988.0002143295,-5059204.802077838
1702980249149,Christopher Phillips,Segment 5,"Parker, Smith and Davenport",-3223851.2,761773.4,653017.6,106289.75,3818332.8,1111414.4,2933579.0,1411335.5,2457864.8,9783672.909358593,16024777.644591164,-2006070.0966082143,474020.2540802702,406345.9942910436,66139.74136245779,2375991.4998874394,691587.4437325957,1825445.5063395263,878216.0486297276,1529428.1807682368
104666938360,Tracey Long,Segment 5,Walker-Summers,-1459435.0,-58534.203,753432.1,-1296213.9,-911734.8,392089.12,-2977722.8,1117982.0,-1474080.8,7841034.335360086,4900706.87961914,-725576.3529862952,-29101.010043735005,374578.2085132514,-644428.9517589571,-453280.37784130644,194932.00387251348,-1480412.06634939,555818.7495686725,-732857.6751460589
1748439700779,Shane Davis,Segment 4,"Powell, Owens and Cole",-432953.62,-59289.094,358112.28,903088.6,921452.4,117509.62,861652.2,-9529.125,3032323.2,646463.27849532,4343103.488736944,-281161.430938202,-38502.52147307572,232559.2362489663,586468.5390614257,598394.0548763927,76311.11245243088,559559.6164799902,-6188.243488354278,1969200.248104112
5051441537520,Danielle Ortega,Segment 5,Young Inc,16153.5,-15239.203,-47424.805,-1026276.1,-4321745.0,280190.7,-154583.72,3185.75,-19427.406,35690524.92437526,646463.27849532,107108.12298437646,-101045.73973243916,-314457.0431777017,-6804872.49025258,-28655956.31669511,1857844.909777751,-1024989.7051157712,21123.576866728283,-128816.22823519808
7151935513875,Timothy Delgado,Segment 5,Mcbride LLC,806645.75,-429555.6,403021.62,-227886.78,-1255241.5,254657.9,-1633217.8,-1700049.5,-1402478.6,7677565.83529367,4041089.816748645,565835.0053146706,-301318.89215535496,282706.19766140636,-159854.96589987332,-880509.9500752512,178634.0031329559,-1145647.6234232585,-1192527.9085900607,-983791.8438694727
2238234553070,Cassandra Garcia,Segment 5,Whitaker Inc,3063975.5,3869.3906,-723512.0,-751893.44,-4155389.5,-1349080.5,-268446.1,3761810.0,677917.3,2674304.4883879907,1266800.663670897,-16634690.72434989,-21007.38688792882,3928033.6188714444,4082119.9556508414,22560110.065669134,7324320.363747701,1457426.1521735145,-20423318.4086779,-3680494.6609595926
9506331123278,Brittany Schneider,Segment 5,Greene-Phillips,1206984.6,-429239.88,-485475.6,272265.9,-23140.438,135944.16,-115410.44,137698.31,-784274.4,646463.27849532,2407251.7557172403,-25106924.74116886,8928773.828568898,10098553.711176407,-5663501.488994111,481352.6193040236,-2827823.681554033,2400694.2425404354,-2864312.4752269317,16313974.520979416
4968905989140,John Anderson,Segment 5,Perry-Mills,1301098.6,64437.367,-105652.56,427044.3,-680647.0,131863.84,722418.94,1367981.2,326896.44,646463.27849532,646463.27849532,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2613065255353,Angela Daniels,Segment 1,"Conner, Robertson and Daugherty",-827872.9,145603.12,464125.88,1315884.8,1443320.6,240164.55,-30583.75,-319710.16,-1313078.9,646463.27849532,842051.3385660155,-144850.91817108012,25475.827067250844,81206.98411776962,230237.18655334655,252534.31139049548,42021.009261806386,-5351.164673628596,-55938.91058492549,-229746.24667478164
1946942220856,Aaron Porter,Segment 6,Owens and Sons,4546217.0,-549575.5,-170886.94,-821115.56,-924459.9,-838636.5,405805.12,-3015753.5,3725598.2,7914170.501589069,9511434.69698235,3080575.8110298673,-372399.5137651264,-115795.21263867841,-556398.5860495663,-626426.0615054066,-568271.0463842559,274978.83877173427,-2043513.901680153,2524513.962819231
7191978419710,Kimberly Mccall,Segment 4,Hill-Myers,-394687.88,12087.328,333127.1,-128067.35,623216.9,4716.0996,-802590.1,1414839.8,-1219651.6,4605087.690790888,5564126.960589577,2410811.3326950464,-73831.16808905559,-2034789.0921385244,782254.0864077015,-3806699.741546327,-28806.62577717536,4902338.011344038,-8642047.97601474,7449810.308941488
2902932568451,Maria Doyle,Segment 1,Duncan-Rangel,2440619.0,-276886.56,165800.19,761581.44,-2986087.5,15254.817,-704653.6,-99709.5,-17037.5,6296909.958432861,646463.27849532,19669382.41773004,-2231478.0594953946,1336213.1550021984,6137719.947344979,-24065410.384569094,122941.28951880858,-5678928.579129215,-803576.5827285566,-137308.24174607982
8555628313282,Judith Rogers,Segment 5,"Hamilton, Wilson and Choi",-2461327.8,585337.25,293446.84,-126779.19,2089583.8,473824.0,-1192094.1,43600.375,-875604.6,646463.27849532,3831706.8477438064,6700716.151315957,-1593521.5089452907,-798879.3498933185,345143.52398581646,-5688680.642505655,-1289938.024597271,3245355.937676156,-118697.6119256313,2383745.0704058087
8602456511714,Olivia Knox,Segment 6,"Bennett, Durham and Smith",-750832.25,-721180.8,178706.88,-1957455.6,2533781.5,-272532.84,2251662.8,-18420.625,-1012099.56,3024255.6835996257,7154624.933672722,-13388674.23402162,-12859936.660758512,3186661.3296026834,-34904916.34097074,45181830.09133524,-4859745.106228168,40151152.874871574,-328472.5131861286,-18047534.868165884
1827168612376,Cheryl Bradley,Segment 3,Gibson-Salazar,228208.12,-518532.66,233977.53,1762563.9,700667.75,1361055.9,-246591.23,-23645.625,-841422.4,5250319.664745659,10671714.284333728,465766.35061554634,-1058310.4968916061,477541.5427727828,3597343.2381649734,1430043.1816353642,2777876.562563938,-503285.76697980467,-48260.05465321441,-1717319.2711630403
7565859377923,Lisa Wallace,Segment 3,Ramirez-Johnson,-259877.38,236879.39,-117999.375,131762.34,2182218.2,-47299.03,-79636.57,-348931.47,-601067.4,8378126.615603034,1838076.4751912188,1550670.8702832495,-1413443.46313005,704094.3625220101,-786217.0894433314,-13021149.759918738,282230.1358409006,475186.0528285968,2082050.6068812308,3586528.704086778
9876759779051,Lee Hoffman,Segment 4,Shannon LLC,-3654022.0,571982.6,-1105931.1,231451.88,3193658.0,-397439.78,-559309.3,189544.0,-89106.44,646463.27849532,646463.27849532,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
5671002391271,Donna Williams,Segment 6,Jefferson Group,304533.88,32677.582,-61859.75,-616309.5,-256802.34,-244070.97,-1183481.2,781081.9,933003.4,2482103.395179414,646463.27849532,1796162.8192504253,192734.7388189212,-364853.2845444045,-3635038.159383406,-1514638.858700972,-1439548.2819377596,-6980257.892579812,4606877.663483885,5502921.535529982
9896842075884,Patrick Mcknight,Segment 6,Walker-Smith,134370.5,-316522.8,23328.719,-333834.66,2578159.0,14003.625,-766407.8,-2114079.8,2367134.5,10425160.302519228,8490715.982962789,-163876.07828606587,386026.09463479137,-28451.326482158252,407139.3364906427,-3144280.9771746127,-17078.59353833568,934698.501085707,2578297.321439446,-2886918.909401212
6799819982877,Paul Fox,Segment 5,"Black, Welch and Roberts",-445628.44,-355315.22,-1480549.0,-1497479.8,35045.5,-212859.56,-186975.12,-16017.0,-852083.9,27584397.45507941,646463.27849532,-2395179.3354727244,-1909760.6634906572,-7957706.428823971,-8048706.88786271,188363.7755707716,-1144084.9912125662,-1004960.4087195401,-86088.72994459313,-4579810.12403753
3894287518344,Eric Roberts,Segment 5,Levine-Sanders,-3066170.5,-246447.95,-307454.38,-1061184.5,-1229012.6,1059361.1,-4219254.0,141933.62,-3378575.5,5221971.337607731,646463.27849532,-1139961.7562767141,-91626.09987835368,-114307.48043901648,-394534.3777249666,-456930.678054497,393856.4942656709,-1568662.8921382301,52769.046996429985,-1256109.834338778
4429116449095,Kendra Moore,Segment 4,Gallagher-Bates,-1725914.5,712443.25,-570524.8,-1212521.6,-1313162.4,-99731.93,770953.3,146784.94,272242.12,1818134.230814876,646463.27849532,-669730.0030176284,276459.0180357681,-221388.48607733916,-470511.21256457473,-509564.21992163564,-38700.33471579677,299163.4732649635,56958.95146303142,105641.80447106816
7144571000526,Chad Glass,Segment 2,Stone PLC,219611.38,-412429.47,176809.27,218580.94,-1395383.4,-30903.293,45122.188,23644.75,50831.375,1218638.8846085952,646463.27849532,113807.10033206781,-213729.3755438245,91626.17678109372,113273.11188292831,-723116.1591803172,-16014.717939082442,23383.239512030614,12253.1922085091,26341.85780612296
1335188566741,Dean Webb,Segment 5,Cochran-Gill,416013.0,-860399.4,-1661892.9,1918026.6,1779937.4,-1701055.5,270744.22,-193770.06,-1674241.5,646463.27849532,1326508.897187355,-165769.0682495678,342844.08882396074,662215.941447629,-764277.7725096957,-709253.1958938875,677821.119493013,-107883.69162522146,77211.73182952286,667136.5109768942
7958935188948,Douglas Shepard,Segment 4,Davis and Sons,4722872.5,-1405062.8,-1951522.6,912216.44,-601434.25,331597.94,2652793.2,1760111.1,-2401104.5,2095909.8588283728,8593468.606927466,7632729.651404548,-2270750.391949459,-3153895.2081100866,1474251.421992194,-971990.0520678869,535902.1275882112,4287232.899377614,2844551.1818066225,-3880473.608101442
3506418253610,Gregory Pratt,Segment 5,"Sanchez, Johnson and Hartman",228596.62,877718.7,507122.25,-755683.9,-2445584.0,179353.97,-881340.1,-3353108.5,-111334.28,19781239.55739133,16558792.504278284,128016.56515053917,491531.9003356485,283993.88980361534,-423191.0973671923,-1369553.289011629,100440.1493469061,-493559.9491383853,-1877776.7968841393,-62348.389334757994
7896723038931,Lisa Cox,Segment 5,Aguilar-Foster,-228253.69,-36580.812,29496.344,518330.66,-268826.5,-37622.406,1025475.0,152017.4,-1755710.0,998201.629819646,646463.27849532,-133436.99851216128,-21385.126059655056,17243.549136003538,303015.8685455719,-157155.85448111143,-21994.043095899786,599492.2176606385,88869.31255088122,-1026387.2626549915
9280410828154,Barbara Parker,Segment 1,"Torres, Holder and Hale",-1951209.9,-902282.2,959191.2,-1654313.8,2008090.1,-734140.5,761426.3,1660816.9,277157.62,3192443.8723966386,1386152.206639911,8297985.6653730795,3837169.98910324,-4079189.0694115893,7035363.888017685,-8539882.009436097,3122107.5471657235,-3238146.915364194,-7063020.024645653,-1178678.9062815798
1273773819554,Timothy Hall,Segment 5,Silva Inc,269285.88,133581.95,49359.5,62390.133,-1192731.4,43049.203,-114255.625,-17481.688,-697987.1,5755397.4755488895,646463.27849532,939223.0706463002,465910.978234528,172157.49593240797,217606.10223379536,-4160042.812932441,150148.25393487842,-398504.06978752994,-60973.13282704559,-2434459.697085137
2486703267502,Lisa Allison,Segment 5,Kelley-Morris,141887.75,-127176.89,-136839.36,-692086.1,761788.06,-107635.45,-148263.12,-144870.94,-533142.06,4338860.793532569,5260971.185568478,-132648.39551288096,118895.47223705384,127928.74825587982,647019.2790543239,-712182.4101136462,100626.51553449967,138608.61896046333,135437.3217027494,498425.2762687551
1153884785668,Anne Page,Segment 1,Harvey-Wong,1645708.0,219703.05,-362558.72,757287.0,-211425.38,-277254.75,-33136.625,-19699.0,942929.75,646463.27849532,4015849.035333832,2083379.448008853,278132.44022202794,-458980.16517845634,958685.35095843,-267653.3526376267,-350989.8500179212,-41949.217592682784,-24937.893287944014,1193699.241126663
8527495257372,Meghan Hampton,Segment 2,Walters-Brown,-659233.94,325365.5,220800.62,-228768.55,1914253.9,318545.72,55212.6,225345.16,566049.1,1188919.4984789114,9214512.144375311,-1932642.0633639477,953857.23437568,647309.804474585,-670668.9677164536,5611919.438004567,933864.009764736,161863.9262668025,660632.741008271,1659456.956598264
1430720278660,Alexander Smith,Segment 5,Davis-Valentine,-335749.12,47478.855,92710.47,24181.113,1154499.9,400277.2,-203090.25,-33631.125,115307.82,646463.27849532,2054039.7757880115,-374483.6030733755,52956.363539306105,103406.21899098135,26970.823530467605,1287691.4020950182,446456.089072335,-226520.22684149691,-37511.05683094872,128610.57070850143
7460569570179,Sherri Burke,Segment 5,"Clark, Mcbride and Davis",9659854.0,-551198.6,1761955.9,160892.02,-3992642.0,-27751.906,-180115.22,2515048.0,324659.75,10547888.950037478,5671477.844576079,-4870940.945394032,277939.61052970635,-888458.922027702,-81129.12983866064,2013273.084120277,13993.782849343244,90822.35084804602,-1268202.4041347438,-163708.32804560434
9615596802528,John Rodriguez,Segment 6,Walters-Ruiz,-3917341.2,-1865924.0,-174608.08,-653362.7,-1036125.8,341353.75,-366445.62,-4019166.5,-683711.8,22343497.74964415,2821548.438493342,-6179562.250976634,-2943474.5690802587,-275442.30269576627,-1030672.3753787208,-1634477.0566637188,538481.7688441296,-578063.9110611349,-6340190.672979615,-1078547.8502529282
356867668373,Crystal Dixon,Segment 5,Bailey PLC,-7372420.0,460156.56,-218546.28,-3092931.0,698543.0,-1885061.4,-6033.328,359331.12,-1290580.8,20975755.68913317,646463.27849532,-12138130.14719502,757612.8657469397,-359819.87463559245,-5092276.172814904,1150098.0677564926,-3103610.587893093,-9933.416384271959,591611.4321518814,-2124843.2508679377
1463101189873,Jesse Johnson,Segment 4,"Avila, Mcmahon and Reynolds",-34466.062,-50504.984,-370581.3,-102720.83,1706730.4,-386520.94,1104769.8,4453415.5,1413248.2,1133993.7404176253,3433083.1407994926,-10246.575084992412,-15014.860715038141,-110171.83260896466,-30538.35132546323,507401.7922368158,-114910.60295225226,328442.1112944061,1323976.561209107,420151.1229985504
7531000133601,Jacqueline Holmes,Segment 4,Johnson-James,-295876.0,99170.49,759141.4,-281173.72,928327.5,510168.22,-525336.1,-168702.6,-1846069.9,3712900.115980744,646463.27849532,-1105972.1406886708,370695.1490468464,2837638.668734862,-1051015.5995370555,3470049.447802847,1906987.5274171059,-1963684.532826018,-630603.2367973061,-6900532.00640436
2145993170977,Andrew Taylor,Segment 4,"Townsend, Abbott and Herrera",458487.38,-545123.9,-480603.84,138390.31,3216207.5,-125585.51,-612205.9,-120117.56,1715121.5,646463.27849532,1393065.0359317446,93922.60019797918,-111670.36198675513,-98453.2290147127,28349.69455165879,658850.3240585243,-25726.589864356665,-125412.31670671607,-24606.46523530005,351348.10143610294
6049083237532,Sean Lane,Segment 2,"Green, Johnson and Tucker",2113981.5,851796.2,588730.75,168729.84,2837150.5,-117064.914,353102.03,-274224.94,756392.4,646463.27849532,13993245.502509495,3876415.0739533743,1561941.6343142248,1079557.6693427272,309400.4943757746,5202492.739665169,-214662.34260689415,647484.4272417909,-502847.2394877612,1386999.3694506637
1637636366621,Cheryl Hall,Segment 5,Smith-Mason,-2309305.8,618102.44,3511.4375,-448443.22,2052608.6,-24503.611,1201591.9,3024665.5,-1120963.4,5395766.326740546,17974841.03902591,-9691815.730042528,2594084.728503892,14736.984415370258,-1882049.9995172708,8614495.620051222,-102838.0429825152,5042903.895740421,12694074.631185517,-4704517.871499335
1739978893879,Tracy Williams,Segment 5,Rodriguez PLC,-922890.1,-262001.6,-609652.75,-99352.5,476425.62,721666.0,-1215203.0,133536.94,699381.9,18117774.149546817,646463.27849532,-14956179.504787682,-4245947.445758637,-9879915.237415541,-1610087.4339528955,7720862.035059276,11695180.53968992,-19693345.166943803,2164073.9136314294,11334047.559597844
9935691201508,Robert Meza,Segment 2,Brown Inc,3007229.5,359395.3,-585804.6,-347621.84,3092072.5,452218.97,1530531.0,4488519.5,-587690.94,4765846.534905741,22548210.035838664,4687207.761639827,560170.2946304657,-913062.3831046604,-541819.5838167238,4819448.144870015,704849.5337742975,2385557.031241476,6996015.544170071,-916002.4450050467
5871951831808,Jason Lewis,Segment 5,"Johnson, Ward and Robinson",-1141697.1,-262798.3,-171556.78,-712376.7,-1294999.9,-1290626.6,-1334862.8,-4055104.5,-1195393.0,8375863.202568074,2944601.3129021805,-541114.5485608845,-124554.91014715316,-81310.41593047083,-337635.42478218355,-613773.3321660407,-611700.620390957,-632666.6092612236,-1921942.37822126,-566564.0548662646
4908365331455,Casey Russo,Segment 4,Yoder-Daniel,6032147.5,-345082.38,-537273.0,-356749.44,842872.1,843457.7,-1859214.8,-3878552.8,-622536.8,8064876.144719517,4370111.800350661,-187181905.5806661,10708156.46261325,16671969.771098984,11070193.340262184,-26154931.988131795,-26173103.20292587,57692778.924745485,120354301.58809793,19317768.41243289
126364977083,Brian Brown,Segment 3,"Perez, Vazquez and Simon",4004075.5,-183772.08,49326.562,-140143.1,-510768.66,490338.2,-1587429.5,-2521689.5,-839940.1,6890839.781632759,11161472.91916458,-13790243.379857384,632920.5174273814,-169883.23372028233,482660.06468365307,1759113.6848018202,-1688750.074152169,5467189.21554459,8684829.178585315,2892797.2914936817
